label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
ONE_FINGER,0.000000,0.000000,0.000000,0.221005,-0.321883,0.275157,0.248372,-0.743709,0.389675,0.130193,-1.052596,0.475854,-0.039056,-1.162837,0.574663,0.261550,-0.984097,0.076447,0.078779,-1.356058,0.216355,0.007621,-1.261323,0.391387,0.002611,-1.146492,0.499112,0.053723,-0.998556,-0.034268,-0.107782,-1.366334,0.141105,-0.151660,-1.255236,0.337912,-0.123784,-1.136373,0.447922,-0.152581,-0.954257,-0.108328,-0.286425,-1.324003,0.063592,-0.312202,-1.201480,0.236541,-0.273241,-1.071709,0.321095,-0.350736,-0.885543,-0.162193,-0.400124,-1.359618,-0.097452,-0.439703,-1.648913,-0.030724,-0.444937,-1.906402,0.012721
ONE_FINGER,0.000000,0.000000,0.000000,0.126683,-0.316985,0.237593,0.132399,-0.767250,0.331774,0.022925,-1.101170,0.404995,-0.130433,-1.212194,0.488187,0.139498,-0.977236,0.014577,-0.024240,-1.372224,0.140925,-0.085540,-1.295886,0.311376,-0.096971,-1.197967,0.416817,0.007171,-0.999974,-0.079986,-0.152400,-1.370041,0.101075,-0.174510,-1.259191,0.309876,-0.145184,-1.145694,0.422229,-0.142763,-0.956214,-0.140580,-0.266202,-1.327653,0.033436,-0.278701,-1.227366,0.209134,-0.244992,-1.115721,0.289531,-0.299210,-0.883742,-0.184240,-0.364642,-1.357813,-0.119205,-0.413492,-1.651748,-0.053528,-0.434309,-1.910575,-0.015127
ONE_FINGER,0.000000,0.000000,0.000000,0.217944,-0.346615,0.286366,0.229268,-0.762388,0.404563,0.086896,-1.046701,0.489893,-0.088888,-1.125640,0.587981,0.249673,-0.995488,0.096741,0.068856,-1.339564,0.232494,0.003862,-1.220644,0.399228,0.000783,-1.100473,0.500757,0.039466,-0.999221,-0.023921,-0.118970,-1.350066,0.143343,-0.161248,-1.227479,0.327291,-0.133671,-1.105246,0.428169,-0.163361,-0.948272,-0.108368,-0.297591,-1.300612,0.059906,-0.323115,-1.169383,0.222720,-0.283087,-1.034579,0.300298,-0.361082,-0.875753,-0.173060,-0.409086,-1.332905,-0.108495,-0.443704,-1.615161,-0.047997,-0.441450,-1.867721,-0.010450
ONE_FINGER,0.000000,0.000000,0.000000,0.106030,-0.299939,0.269991,0.112501,-0.726639,0.379724,0.011758,-1.050511,0.460292,-0.122652,-1.183482,0.549909,0.127857,-0.972052,0.075846,-0.042587,-1.356997,0.212513,-0.106188,-1.283312,0.384226,-0.116292,-1.182922,0.490639,0.018912,-0.999821,-0.031759,-0.153301,-1.360710,0.152172,-0.183476,-1.246368,0.356874,-0.154996,-1.129645,0.470440,-0.115569,-0.959364,-0.104566,-0.260847,-1.320503,0.070537,-0.280939,-1.210630,0.246713,-0.245530,-1.091822,0.330993,-0.265198,-0.884768,-0.158143,-0.339038,-1.345029,-0.091938,-0.395135,-1.635017,-0.023195,-0.419790,-1.893394,0.020554
ONE_FINGER,-0.000000,0.000000,0.000000,0.357971,-0.263074,0.171015,0.472487,-0.677909,0.240779,0.451430,-1.037196,0.310067,0.402555,-1.235333,0.386123,0.353211,-0.915882,-0.099824,0.480196,-1.385796,0.029489,0.465427,-1.382495,0.198502,0.429842,-1.361914,0.303438,0.136242,-0.990676,-0.139842,0.314663,-1.402189,0.058664,0.318006,-1.293864,0.283558,0.270671,-1.189837,0.404472,-0.042109,-0.998293,-0.140353,0.140055,-1.334980,0.064679,0.167815,-1.218694,0.247194,0.138771,-1.095007,0.325328,-0.190868,-0.963727,-0.126212,-0.062216,-1.334012,-0.013386,0.021560,-1.449325,0.070406,0.062382,-1.532681,0.118670
ONE_FINGER,-0.000000,0.000000,0.000000,-0.202793,-0.238228,-0.081097,-0.260673,-0.587847,-0.132164,-0.087091,-0.807226,-0.200410,0.100048,-0.783370,-0.255628,-0.111463,-1.003745,0.023991,-0.166853,-1.377453,-0.034517,-0.201358,-1.608667,-0.077704,-0.218719,-1.802689,-0.115953,0.075811,-0.997122,-0.019570,0.133580,-1.399331,-0.085550,0.161229,-1.642884,-0.149114,0.200414,-1.854047,-0.196273,0.213965,-0.881486,-0.086112,0.299850,-1.152538,-0.188999,0.212142,-0.988382,-0.217397,0.146193,-0.807059,-0.204784,0.329720,-0.686689,-0.172071,0.412632,-0.877511,-0.239955,0.343513,-0.808949,-0.250289,0.275328,-0.690401,-0.238928
ONE_FINGER,-0.000000,0.000000,0.000000,-0.202066,-0.234931,-0.074472,-0.259717,-0.581305,-0.118989,-0.095941,-0.797675,-0.182115,0.084145,-0.777196,-0.233696,-0.116719,-0.999634,0.033657,-0.174185,-1.361939,-0.021969,-0.210502,-1.587203,-0.065176,-0.228157,-1.778523,-0.102884,0.066794,-0.997767,-0.010783,0.118548,-1.388581,-0.072179,0.141736,-1.626065,-0.135737,0.179309,-1.828334,-0.183790,0.203567,-0.886817,-0.077968,0.287660,-1.139390,-0.173893,0.197705,-0.979762,-0.203912,0.130731,-0.801481,-0.194696,0.318606,-0.701470,-0.164693,0.395825,-0.875733,-0.228399,0.327712,-0.816307,-0.241426,0.261652,-0.708705,-0.233213
ONE_FINGER,-0.000000,0.000000,0.000000,-0.208567,-0.248560,-0.083148,-0.266650,-0.589022,-0.132634,-0.096317,-0.813981,-0.199649,0.085958,-0.801791,-0.255504,-0.117352,-1.002033,0.030796,-0.182029,-1.367415,-0.027486,-0.216646,-1.595622,-0.073247,-0.233269,-1.787195,-0.113717,0.067633,-0.997710,-0.014009,0.116132,-1.390416,-0.081320,0.143586,-1.622297,-0.150741,0.180761,-1.816626,-0.202153,0.207165,-0.885015,-0.083040,0.296857,-1.148988,-0.192069,0.208977,-0.988900,-0.235022,0.140388,-0.807244,-0.232405,0.320340,-0.694247,-0.170972,0.401611,-0.868758,-0.246723,0.327168,-0.804560,-0.268932,0.253670,-0.691304,-0.266410
ONE_FINGER,-0.000000,0.000000,0.000000,-0.212577,-0.270490,-0.073915,-0.263716,-0.622832,-0.103414,-0.099539,-0.858540,-0.152158,0.075286,-0.827711,-0.189507,-0.093547,-0.995095,0.081287,-0.155585,-1.343835,0.038431,-0.189055,-1.564900,-0.001471,-0.203656,-1.748128,-0.038329,0.084885,-0.996391,0.038287,0.132515,-1.385217,-0.019844,0.159818,-1.630014,-0.098452,0.194735,-1.834194,-0.156191,0.221631,-0.896747,-0.030435,0.314431,-1.174931,-0.141346,0.214074,-1.025580,-0.200867,0.128636,-0.846485,-0.207162,0.330980,-0.729539,-0.116439,0.408080,-0.932846,-0.197915,0.319897,-0.882945,-0.231923,0.229900,-0.775489,-0.237334
ONE_FINGER,-0.000000,0.000000,0.000000,-0.211409,-0.289002,-0.069744,-0.261259,-0.646193,-0.093055,-0.115515,-0.912831,-0.135876,0.067148,-0.885699,-0.166441,-0.087396,-1.002531,0.105973,-0.132550,-1.358247,0.070065,-0.157495,-1.575522,0.034146,-0.159103,-1.755897,-0.001710,0.087152,-0.996195,0.060401,0.152352,-1.387139,0.002318,0.183743,-1.620058,-0.080840,0.229357,-1.819965,-0.140777,0.223872,-0.888905,-0.012057,0.311960,-1.194692,-0.136225,0.186798,-1.036480,-0.208501,0.095109,-0.848364,-0.218854,0.339240,-0.714194,-0.099353,0.411068,-0.944556,-0.193429,0.308810,-0.890634,-0.235188,0.219474,-0.770828,-0.244498
ONE_FINGER,-0.000000,0.000000,0.000000,-0.207317,-0.295783,-0.067614,-0.259944,-0.654183,-0.090667,-0.117118,-0.914106,-0.134507,0.066609,-0.872894,-0.165239,-0.081553,-1.004129,0.116464,-0.129403,-1.362971,0.082694,-0.161933,-1.583239,0.044806,-0.167704,-1.768106,0.007104,0.091563,-0.995799,0.070175,0.152031,-1.382393,0.018417,0.177897,-1.618590,-0.065807,0.225661,-1.818535,-0.127803,0.228465,-0.886392,-0.003423,0.303846,-1.180772,-0.116423,0.171246,-1.036056,-0.188599,0.079743,-0.856935,-0.202004,0.349055,-0.707050,-0.092538,0.403691,-0.926631,-0.176436,0.289450,-0.876462,-0.215638,0.195268,-0.757637,-0.225344
ONE_FINGER,-0.000000,0.000000,0.000000,-0.212830,-0.282384,-0.066078,-0.272720,-0.630865,-0.083371,-0.136853,-0.892226,-0.120451,0.044214,-0.830869,-0.143936,-0.084814,-0.999185,0.121446,-0.139674,-1.346838,0.089494,-0.175750,-1.560062,0.059292,-0.186709,-1.740586,0.027416,0.083920,-0.996473,0.074264,0.128217,-1.374005,0.021851,0.150883,-1.593645,-0.052308,0.194905,-1.788914,-0.105256,0.220343,-0.885021,-0.001691,0.296611,-1.186106,-0.128811,0.174371,-1.016752,-0.199422,0.089621,-0.828995,-0.205559,0.337007,-0.705450,-0.091639,0.384694,-0.920660,-0.186579,0.270244,-0.851636,-0.227593,0.178726,-0.725303,-0.235429
ONE_FINGER,-0.000000,0.000000,0.000000,-0.207685,-0.276940,-0.065616,-0.269960,-0.615780,-0.100649,-0.137454,-0.867915,-0.155805,0.045235,-0.819416,-0.195976,-0.094325,-1.002515,0.085360,-0.151907,-1.364036,0.036132,-0.187615,-1.582175,-0.003900,-0.197754,-1.768614,-0.041919,0.079095,-0.996867,0.033059,0.124838,-1.386468,-0.036875,0.150918,-1.603038,-0.111115,0.198095,-1.803901,-0.162353,0.218010,-0.881900,-0.045379,0.289679,-1.185649,-0.174078,0.173649,-1.012481,-0.228498,0.094642,-0.829207,-0.224788,0.336520,-0.691821,-0.138615,0.385126,-0.903053,-0.227294,0.272926,-0.829146,-0.255097,0.185024,-0.703335,-0.253853
ONE_FINGER,-0.000000,0.000000,0.000000,-0.197070,-0.269429,-0.070408,-0.257964,-0.613549,-0.108091,-0.123917,-0.865711,-0.165994,0.060614,-0.817370,-0.208934,-0.081746,-1.002507,0.087758,-0.134927,-1.357906,0.037022,-0.168999,-1.571503,-0.005998,-0.178666,-1.753388,-0.046138,0.091606,-0.995795,0.036031,0.139620,-1.376955,-0.033704,0.162617,-1.588928,-0.111071,0.205355,-1.789593,-0.164324,0.229700,-0.881098,-0.043044,0.306701,-1.183581,-0.170387,0.192461,-1.011053,-0.226805,0.111374,-0.826881,-0.225203,0.347564,-0.687933,-0.137650,0.398551,-0.898433,-0.225368,0.282433,-0.825151,-0.253088,0.187117,-0.700070,-0.252146
ONE_FINGER,-0.000000,0.000000,0.000000,-0.202643,-0.260629,-0.069135,-0.270184,-0.600179,-0.103250,-0.140042,-0.851993,-0.157310,0.044953,-0.802560,-0.197002,-0.090530,-1.000981,0.086232,-0.148053,-1.355181,0.038468,-0.182959,-1.568765,0.001793,-0.192959,-1.748509,-0.033482,0.079729,-0.996817,0.033808,0.124369,-1.382757,-0.033908,0.149052,-1.602651,-0.105265,0.194894,-1.804348,-0.154520,0.214861,-0.883671,-0.045966,0.293551,-1.187748,-0.177494,0.175184,-1.008105,-0.232809,0.091544,-0.820369,-0.228598,0.328156,-0.696049,-0.140794,0.377268,-0.911341,-0.233606,0.264208,-0.835408,-0.262828,0.172397,-0.708003,-0.261616
ONE_FINGER,-0.000000,0.000000,0.000000,-0.205131,-0.271488,-0.069535,-0.274958,-0.609774,-0.104219,-0.153723,-0.867192,-0.159243,0.030173,-0.816414,-0.199898,-0.093299,-1.000195,0.087154,-0.152090,-1.352661,0.037033,-0.189704,-1.563519,-0.001738,-0.203217,-1.745313,-0.038579,0.071633,-0.997431,0.032830,0.113182,-1.387123,-0.037582,0.134902,-1.608234,-0.111237,0.175512,-1.816045,-0.162565,0.207682,-0.883841,-0.049330,0.275109,-1.196350,-0.183147,0.165027,-1.020877,-0.239299,0.087450,-0.833699,-0.236361,0.323928,-0.695022,-0.146790,0.368742,-0.915816,-0.242224,0.257448,-0.842085,-0.271981,0.168045,-0.712688,-0.271457
ONE_FINGER,-0.000000,0.000000,0.000000,-0.213093,-0.276511,-0.072870,-0.281099,-0.605381,-0.107660,-0.155729,-0.854933,-0.162381,0.032140,-0.796280,-0.203546,-0.101598,-1.007805,0.085486,-0.160487,-1.362315,0.033416,-0.194280,-1.575305,-0.008778,-0.205046,-1.760230,-0.048525,0.066056,-0.997816,0.032536,0.106933,-1.385729,-0.044491,0.131708,-1.601957,-0.125054,0.175236,-1.807376,-0.180142,0.204857,-0.878745,-0.048223,0.280192,-1.190170,-0.192383,0.165002,-1.000100,-0.258201,0.083862,-0.805254,-0.259049,0.322312,-0.687680,-0.143631,0.372256,-0.907466,-0.247259,0.256863,-0.827080,-0.284574,0.165727,-0.696664,-0.288590
ONE_FINGER,-0.000000,0.000000,0.000000,-0.213117,-0.273009,-0.078257,-0.293223,-0.597853,-0.117550,-0.184786,-0.851629,-0.175720,-0.004009,-0.812358,-0.220625,-0.109548,-1.007600,0.074566,-0.169899,-1.360794,0.019801,-0.202496,-1.573832,-0.025387,-0.213177,-1.762516,-0.066974,0.057614,-0.998339,0.023531,0.097289,-1.387322,-0.052575,0.123164,-1.602829,-0.132092,0.163690,-1.809532,-0.188260,0.197522,-0.881319,-0.055438,0.261410,-1.191055,-0.193067,0.154653,-1.013838,-0.254480,0.074996,-0.820814,-0.256178,0.317879,-0.693083,-0.150554,0.363572,-0.904377,-0.250127,0.250678,-0.838562,-0.286121,0.156874,-0.717024,-0.290722
ONE_FINGER,-0.000000,0.000000,0.000000,-0.213302,-0.265498,-0.074367,-0.295165,-0.595188,-0.110076,-0.190958,-0.853454,-0.164605,-0.013713,-0.813776,-0.206353,-0.109161,-1.001981,0.075517,-0.171307,-1.356987,0.023612,-0.205877,-1.570673,-0.019555,-0.218280,-1.760224,-0.059795,0.057575,-0.998341,0.025078,0.096183,-1.389432,-0.047387,0.119223,-1.614483,-0.125370,0.157840,-1.823846,-0.181070,0.196351,-0.886118,-0.052188,0.258241,-1.197511,-0.186391,0.152795,-1.021540,-0.245149,0.075577,-0.827075,-0.245597,0.317544,-0.702481,-0.145284,0.364045,-0.919088,-0.243018,0.253201,-0.847859,-0.276404,0.161011,-0.719802,-0.279202
ONE_FINGER,-0.000000,0.000000,0.000000,-0.216607,-0.271598,-0.075936,-0.293361,-0.592189,-0.108701,-0.190580,-0.850729,-0.160194,-0.015588,-0.803211,-0.198825,-0.111662,-1.004027,0.084466,-0.173705,-1.355033,0.033866,-0.207931,-1.565852,-0.007917,-0.221583,-1.756775,-0.047446,0.053535,-0.998566,0.035013,0.087077,-1.384120,-0.039689,0.110014,-1.603996,-0.118951,0.148635,-1.819911,-0.174434,0.192068,-0.884264,-0.042511,0.256967,-1.202185,-0.185839,0.151694,-1.012018,-0.250393,0.075462,-0.816593,-0.251166,0.309081,-0.699991,-0.135055,0.353857,-0.921657,-0.239997,0.241754,-0.843998,-0.279049,0.152184,-0.716044,-0.284488
ONE_FINGER,-0.000000,0.000000,0.000000,-0.212787,-0.263088,-0.072340,-0.289474,-0.591554,-0.112002,-0.183281,-0.841939,-0.171913,-0.007695,-0.805907,-0.218647,-0.109926,-1.004816,0.075442,-0.170084,-1.358089,0.020057,-0.205903,-1.568732,-0.027181,-0.219986,-1.759013,-0.070300,0.058414,-0.998292,0.023107,0.096831,-1.383088,-0.053025,0.117510,-1.603304,-0.134701,0.154457,-1.818474,-0.192469,0.197766,-0.885293,-0.055686,0.260777,-1.195013,-0.189162,0.149887,-1.015522,-0.247429,0.068043,-0.824240,-0.247943,0.318210,-0.699863,-0.150376,0.364784,-0.914065,-0.244959,0.249714,-0.844501,-0.276681,0.154040,-0.720978,-0.278913
ONE_FINGER,-0.000000,0.000000,0.000000,-0.213662,-0.265502,-0.072291,-0.287754,-0.590399,-0.113920,-0.179482,-0.844421,-0.174939,0.002223,-0.803538,-0.221480,-0.102883,-1.007423,0.073505,-0.160316,-1.368881,0.016864,-0.196075,-1.579723,-0.028566,-0.210026,-1.769324,-0.070232,0.063743,-0.997966,0.021417,0.101497,-1.388826,-0.057192,0.115800,-1.609413,-0.136060,0.149544,-1.828457,-0.190172,0.201821,-0.883190,-0.056960,0.273868,-1.208774,-0.194836,0.158226,-1.025895,-0.250184,0.076260,-0.836708,-0.246075,0.319744,-0.692347,-0.150393,0.373756,-0.918004,-0.245510,0.256980,-0.837615,-0.273462,0.164412,-0.704136,-0.271750
ONE_FINGER,-0.000000,0.000000,0.000000,-0.212521,-0.266969,-0.071358,-0.285403,-0.599187,-0.112956,-0.173731,-0.847591,-0.174255,0.009343,-0.805497,-0.221040,-0.094882,-1.006545,0.073894,-0.155471,-1.363612,0.018776,-0.191930,-1.574200,-0.026002,-0.205158,-1.763958,-0.067264,0.075396,-0.997154,0.021422,0.118770,-1.390507,-0.053764,0.137795,-1.615756,-0.131801,0.175361,-1.834394,-0.186472,0.215287,-0.880996,-0.056955,0.280573,-1.195822,-0.187050,0.166385,-1.017369,-0.238781,0.085896,-0.830322,-0.234396,0.335151,-0.690007,-0.151298,0.384801,-0.906752,-0.241131,0.270096,-0.834255,-0.266523,0.177495,-0.708948,-0.263653
ONE_FINGER,-0.000000,0.000000,0.000000,-0.218352,-0.267356,-0.068161,-0.292961,-0.596423,-0.103741,-0.186374,-0.850158,-0.159441,-0.012414,-0.807255,-0.201374,-0.096657,-1.005090,0.083386,-0.151509,-1.362191,0.030513,-0.187643,-1.574432,-0.014971,-0.201294,-1.765579,-0.056803,0.070711,-0.997497,0.031576,0.118618,-1.387429,-0.042351,0.141021,-1.610893,-0.124315,0.181170,-1.827087,-0.182175,0.209511,-0.883321,-0.046220,0.279586,-1.196797,-0.177970,0.164309,-1.025502,-0.236647,0.080314,-0.841280,-0.237109,0.329279,-0.697909,-0.139248,0.383584,-0.912098,-0.231919,0.269205,-0.842996,-0.263000,0.174801,-0.719639,-0.264614
ONE_FINGER,-0.000000,0.000000,0.000000,-0.217545,-0.256727,-0.073818,-0.299071,-0.594103,-0.112306,-0.187769,-0.842498,-0.170069,-0.010247,-0.799581,-0.215290,-0.100758,-1.004580,0.069431,-0.159381,-1.366660,0.015879,-0.196124,-1.582787,-0.030328,-0.209454,-1.776383,-0.073212,0.072197,-0.997390,0.019237,0.119665,-1.391517,-0.051135,0.142087,-1.622647,-0.133435,0.183004,-1.836586,-0.193870,0.213379,-0.884155,-0.056468,0.271610,-1.186702,-0.182236,0.150305,-1.013330,-0.242541,0.065442,-0.823260,-0.246959,0.336773,-0.700154,-0.148520,0.382478,-0.897283,-0.238601,0.267431,-0.825500,-0.271374,0.174034,-0.701024,-0.275288
ONE_FINGER,-0.000000,0.000000,0.000000,-0.218033,-0.259825,-0.067842,-0.294529,-0.594028,-0.102510,-0.187182,-0.845924,-0.157046,-0.011153,-0.799631,-0.198654,-0.095158,-1.003511,0.075446,-0.156323,-1.364297,0.022638,-0.193769,-1.577756,-0.022417,-0.208286,-1.768918,-0.064702,0.074723,-0.997204,0.022780,0.117849,-1.390026,-0.048684,0.137995,-1.620763,-0.130555,0.177040,-1.837996,-0.190508,0.215070,-0.883301,-0.055041,0.282811,-1.193364,-0.184116,0.162538,-1.017034,-0.244176,0.075730,-0.826642,-0.247553,0.336351,-0.697392,-0.148124,0.388573,-0.903068,-0.240854,0.271824,-0.827023,-0.272995,0.175945,-0.697694,-0.275998
ONE_FINGER,-0.000000,0.000000,0.000000,-0.212509,-0.263675,-0.071342,-0.284950,-0.592296,-0.107548,-0.173778,-0.840106,-0.163498,-0.001893,-0.790266,-0.206438,-0.094622,-1.004904,0.075251,-0.151687,-1.360407,0.021040,-0.184869,-1.572274,-0.024355,-0.196060,-1.762255,-0.066546,0.074706,-0.997206,0.022982,0.115522,-1.383133,-0.050676,0.138676,-1.607215,-0.131811,0.180493,-1.823939,-0.190484,0.212644,-0.881624,-0.055659,0.281519,-1.190078,-0.190440,0.163153,-1.008883,-0.251652,0.076917,-0.817350,-0.253947,0.329911,-0.693498,-0.149615,0.380173,-0.900314,-0.246692,0.264317,-0.825391,-0.280810,0.168759,-0.698394,-0.284512
ONE_FINGER,-0.000000,0.000000,0.000000,-0.217786,-0.271082,-0.073873,-0.288082,-0.593841,-0.111224,-0.174139,-0.841990,-0.167908,-0.004032,-0.788986,-0.211619,-0.099433,-1.004909,0.070946,-0.156537,-1.355523,0.016642,-0.189767,-1.563805,-0.026830,-0.202781,-1.753978,-0.067620,0.068846,-0.997627,0.019351,0.104209,-1.378489,-0.056457,0.125460,-1.598478,-0.134615,0.165148,-1.816715,-0.190566,0.207612,-0.879358,-0.058697,0.275285,-1.189613,-0.197428,0.160168,-1.007872,-0.256586,0.076483,-0.818347,-0.256481,0.324737,-0.686770,-0.151869,0.372857,-0.900302,-0.251758,0.258694,-0.822946,-0.285177,0.166887,-0.694906,-0.287965
ONE_FINGER,-0.000000,0.000000,0.000000,-0.223466,-0.269337,-0.071523,-0.312836,-0.598480,-0.104737,-0.225471,-0.868348,-0.156724,-0.053511,-0.847915,-0.195558,-0.112313,-1.006595,0.079787,-0.174955,-1.359341,0.028510,-0.209932,-1.568379,-0.014097,-0.223845,-1.758775,-0.054466,0.052912,-0.998599,0.028132,0.090789,-1.390134,-0.046549,0.112053,-1.620321,-0.126431,0.149229,-1.842244,-0.183803,0.193387,-0.882979,-0.049762,0.252415,-1.194068,-0.186187,0.141866,-1.017348,-0.244191,0.059808,-0.826321,-0.243983,0.315019,-0.696359,-0.143098,0.361472,-0.904893,-0.242731,0.248633,-0.832160,-0.275277,0.153966,-0.705560,-0.276866
ONE_FINGER,-0.000000,0.000000,0.000000,-0.233873,-0.286331,-0.047824,-0.345813,-0.620627,-0.079712,-0.337384,-0.924911,-0.134829,-0.194947,-0.960334,-0.179113,-0.107895,-1.009536,0.080823,-0.175574,-1.372603,0.022698,-0.217694,-1.592107,-0.029945,-0.239390,-1.808261,-0.077484,0.050748,-0.998712,0.018557,0.093315,-1.409771,-0.074037,0.107272,-1.659122,-0.167218,0.135759,-1.895363,-0.232012,0.190809,-0.887127,-0.064376,0.215885,-1.213796,-0.205919,0.093105,-1.019163,-0.254449,0.015265,-0.821374,-0.247753,0.315453,-0.714071,-0.161031,0.339942,-0.966692,-0.261648,0.223959,-0.887287,-0.285991,0.144215,-0.752470,-0.281807
ONE_FINGER,-0.000000,0.000000,0.000000,-0.262970,-0.207046,-0.093433,-0.452859,-0.566131,-0.175299,-0.498057,-0.898336,-0.253905,-0.401736,-1.105465,-0.320057,-0.084120,-1.081148,-0.142236,-0.060945,-1.522249,-0.191328,-0.153369,-1.428475,-0.178003,-0.219095,-1.251739,-0.171809,0.114384,-0.993437,-0.164669,0.092935,-1.318238,-0.251172,0.002533,-1.113968,-0.250128,-0.032415,-0.913006,-0.229947,0.279332,-0.825888,-0.188885,0.217121,-1.026209,-0.268691,0.134855,-0.821437,-0.242493,0.110537,-0.647177,-0.206345,0.412412,-0.611047,-0.227590,0.354348,-0.749493,-0.270957,0.273574,-0.613894,-0.247592,0.248460,-0.485228,-0.216998
TWO_FINGERS,-0.000000,0.000000,0.000000,-0.256412,-0.169644,-0.079623,-0.368861,-0.553519,-0.161540,-0.243927,-0.813127,-0.260781,-0.047839,-0.894476,-0.351806,-0.171535,-0.980816,-0.051038,-0.242172,-1.381601,-0.148244,-0.294994,-1.644369,-0.225017,-0.327680,-1.876568,-0.291808,0.029766,-0.999557,-0.112206,0.055997,-1.456624,-0.220089,0.065531,-1.764122,-0.316737,0.088233,-2.028334,-0.395440,0.192795,-0.901846,-0.188412,0.226098,-1.249536,-0.314273,0.123017,-1.063489,-0.343786,0.052325,-0.856317,-0.344542,0.334089,-0.726871,-0.283796,0.328670,-0.920902,-0.370483,0.235535,-0.795256,-0.376994,0.171855,-0.639662,-0.370180
TWO_FINGERS,-0.000000,0.000000,0.000000,-0.225987,-0.261938,-0.073442,-0.298893,-0.635387,-0.105147,-0.169803,-0.914780,-0.153583,0.002117,-0.959020,-0.189085,-0.130467,-0.995215,0.067322,-0.196729,-1.355663,0.018798,-0.235413,-1.585104,-0.023175,-0.253335,-1.783561,-0.063655,0.054180,-0.998531,0.023294,0.104462,-1.420574,-0.044423,0.121333,-1.688099,-0.124405,0.143207,-1.918159,-0.183120,0.204272,-0.898236,-0.046271,0.273208,-1.204617,-0.159117,0.165201,-1.043975,-0.208988,0.079776,-0.869416,-0.209261,0.325615,-0.732283,-0.132919,0.379531,-0.935222,-0.216437,0.289984,-0.876157,-0.246394,0.206300,-0.772520,-0.247817
TWO_FINGERS,-0.000000,0.000000,0.000000,-0.214913,-0.267830,-0.076826,-0.276253,-0.645473,-0.109190,-0.141082,-0.941566,-0.158851,0.029438,-1.007920,-0.196193,-0.109873,-0.998408,0.077082,-0.164810,-1.381706,0.031527,-0.199600,-1.609510,-0.007197,-0.216856,-1.805166,-0.043918,0.064083,-0.997945,0.032869,0.124908,-1.432325,-0.029254,0.143354,-1.698903,-0.108637,0.166113,-1.921131,-0.167916,0.205449,-0.900817,-0.038022,0.276042,-1.226852,-0.149020,0.174318,-1.097419,-0.205351,0.095226,-0.922939,-0.211696,0.326372,-0.738799,-0.126402,0.394434,-0.972299,-0.210237,0.313126,-0.935307,-0.243390,0.236366,-0.826521,-0.248557
TWO_FINGERS,-0.000000,0.000000,0.000000,-0.205140,-0.305029,-0.064753,-0.247157,-0.669963,-0.085430,-0.109993,-0.958761,-0.127461,0.058224,-1.000382,-0.157802,-0.090422,-1.003987,0.120059,-0.127854,-1.380397,0.085626,-0.156774,-1.604623,0.049776,-0.165657,-1.798947,0.013616,0.082698,-0.996575,0.068861,0.153805,-1.418560,0.013718,0.180383,-1.678844,-0.072037,0.212061,-1.904421,-0.135351,0.223281,-0.893503,-0.010925,0.312230,-1.224533,-0.127636,0.203356,-1.112771,-0.203182,0.112469,-0.952156,-0.219914,0.344409,-0.726622,-0.105640,0.415552,-0.978912,-0.197026,0.321250,-0.968240,-0.243285,0.226355,-0.876908,-0.258377
